brand,model,processor_brand,processor_name,processor_gnrtn,ram_GB,ram_type,ssd,hdd,os,os_bit,graphic_card_GB,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
ASUS,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,941.20,1482.00,36.49%,0,0,0
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,1455.87,1728.87,15.79%,0,0,0
ASUS,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,1039.87,1260.87,17.53%,0,0,0
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,14,0,No,No,948.87,1611.87,41.13%,4.6,198,24
ASUS,Zenbook,AMD,Ryzen 7,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,1468.87,1832.87,19.86%,0,0,0
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,1024 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,1494.87,1897.87,21.23%,0,0,0
ASUS,TUF,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,32-bit,4,Gaming,Missing,0,No,No,1247.87,1377.87,9.43%,4.7,57,3
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,1000.87,1520.87,34.19%,0,0,0
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1299.87,1793.87,27.54%,0,0,0
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,1024 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,1468.87,1858.87,20.98%,0,0,0
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,988.00,1650.87,40.15%,5,1,1
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,No,1299.87,2118.87,38.65%,4.4,77,15
ASUS,Zephyrus,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,1443.00,1793.87,19.56%,0,0,0
ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,1104.61,1442.87,23.44%,3,2,1
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,No,1767.87,2391.87,26.09%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,No,2014.87,2703.87,25.48%,4.6,194,42
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,15.6,1,No,Yes,2599.87,3379.87,23.08%,4.7,9,2
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,1494.87,2118.87,29.45%,4.6,28,4
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,1689.87,2443.87,30.85%,4.3,204,35
ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,13.4,1,Yes,Yes,1494.87,2287.87,34.66%,4.3,32,6
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1364.87,1858.87,26.58%,4.5,14,2
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,No,1494.87,2365.87,36.82%,4.7,14,1
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,Yes,1624.87,2287.87,28.98%,5,3,0
ASUS,Zenbook,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,1754.87,2222.87,21.05%,0,0,0
ASUS,Rog,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1689.87,2170.87,22.16%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,1858.87,2625.87,29.21%,4,4,1
ASUS,Zephyrus,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1585.87,2027.87,21.80%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,1624.87,2534.87,35.90%,4.2,44,12
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,16,0,No,No,1845.87,2469.87,25.26%,4.2,61,13
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,2118.87,0.00,0.00%,0,0,0
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1696.50,2118.87,19.93%,0,0,0
ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,0,No,No,1520.87,1949.87,22.00%,0,0,0
ASUS,Ryzen,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,32-bit,6,Casual,16,0,No,No,1806.87,2742.87,34.12%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,Yes,Yes,3054.87,4562.87,33.05%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1767.87,2248.87,21.39%,0,0,0
ASUS,ROG,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,1884.87,2534.87,25.64%,0,0,0
ASUS,Ryzen,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,1949.87,0.00,0.00%,0,0,0
ASUS,Ryzen,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,1858.87,0.00,0.00%,0,0,0
Avita,PURA,AMD,APU Dual,10th,4 GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,259.87,363.87,28.58%,3.7,1153,159
Avita,PURA,AMD,APU Dual,10th,4 GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,279.37,363.87,23.22%,3.7,1153,159
Avita,PURA,AMD,APU Dual,10th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,324.87,435.37,25.38%,3.7,1657,234
Avita,PURA,AMD,APU Dual,10th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,324.87,435.37,25.38%,3.7,1657,234
Avita,Cosmos,Intel,Celeron Dual,Missing,4 GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,227.37,305.37,25.54%,3.6,1120,196
Avita,Liber,Intel,Core i5,7th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,852.23,1039.87,18.04%,0,0,0
Avita,Liber,Intel,Core i5,7th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,852.23,1039.87,18.04%,0,0,0
Avita,Liber,Intel,Core i5,7th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,852.23,1039.87,18.04%,0,0,0
Avita,Liber,Intel,Core i5,8th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,584.87,1000.87,41.56%,3.4,17,3
Avita,Liber,Intel,Core i5,8th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,949.82,1000.87,5.10%,3.4,17,3
Avita,Liber,Intel,Core i5,8th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,949.82,1000.87,5.10%,3.4,17,3
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,961.87,1039.87,7.50%,0,0,0
Avita,Liber,Intel,Core i7,10th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,818.87,1084.07,24.46%,3.9,207,49
DELL,Vostro,Intel,Core i3,10th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,513.37,563.06,8.82%,4.3,1267,171
DELL,Vostro,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,545.87,708.63,22.97%,3.6,10,5
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,552.37,775.50,28.77%,4.8,9,1
DELL,Vostro,Intel,Core i3,10th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,480.87,527.98,8.92%,4.3,1178,137
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15,1,No,Yes,513.37,721.37,28.83%,4.4,634,64
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,558.87,738.09,24.28%,4.3,17,2
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,649.87,892.55,27.19%,4.2,24,5
DELL,Vostro,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,539.37,720.82,25.17%,4.3,1753,165
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,545.87,749.71,27.19%,4.2,216,21
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,577.55,0.00,0.00%,0,0,0
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,552.37,711.40,22.35%,0,0,0
DELL,Missing,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,Yes,No,935.99,939.20,0.34%,4.3,97,13
DELL,Missing,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,570.70,742.24,23.11%,0,0,0
DELL,INSPIRON,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,606.97,742.24,18.22%,0,0,0
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,519.87,647.67,19.73%,4,44,2
DELL,Missing,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,630.50,760.41,17.08%,0,0,0
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,597.87,791.80,24.49%,4.3,184,29
DELL,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,790.27,1017.99,22.37%,4.4,10,1
DELL,Vostro,Intel,Core i3,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,545.87,647.74,15.73%,3.9,29,7
DELL,Inspiron,Intel,Core i3,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,591.37,780.60,24.24%,4.2,43,4
DELL,Vostro,Intel,Core i3,10th,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,543.27,712.19,23.72%,0,0,0
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,597.09,756.98,21.12%,0,0,0
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,552.37,659.01,16.18%,4,276,40
DELL,Vostro,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,548.47,582.14,5.78%,3.9,250,21
DELL,Vostro,Intel,Core i3,10th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,513.37,708.72,27.56%,4,1917,189
DELL,3000,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,569.40,721.58,21.09%,4.2,17,0
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,519.87,721.94,27.99%,3.8,15,1
DELL,INSPIRON,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,531.57,597.87,11.09%,4,527,46
DELL,Missing,Intel,Core i3,11th,4 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,571.61,599.79,4.70%,3.9,16,0
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,564.20,637.00,11.43%,4.1,231,26
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,559.00,606.18,7.78%,4.1,313,35
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,1,No,Yes,493.87,669.41,26.22%,3.7,265,46
DELL,Missing,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,557.70,719.56,22.49%,0,0,0
DELL,Insprion,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,539.24,636.87,15.33%,3.8,25,4
DELL,Missing,Intel,Core i3,10th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,525.07,714.90,26.55%,3.2,83,15
DELL,Vostro,Intel,Core i3,10th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,539.37,712.17,24.26%,5,7,5
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,591.37,784.82,24.65%,4.3,207,16
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,578.37,747.23,22.60%,4.3,844,103
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,558.87,560.64,0.32%,4.1,62,7
DELL,Inspiron,Intel,Core i3,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,636.87,779.87,18.34%,4.1,724,92
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,566.67,777.15,27.08%,0,0,0
DELL,Inspiron,Intel,Core i3,10th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,580.97,781.59,25.67%,4.3,9,0
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,571.87,737.66,22.48%,0,0,0
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,566.67,752.22,24.67%,0,0,0
DELL,Vostro,Intel,Core i3,10th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,538.07,675.69,20.37%,4.2,56,7
DELL,Vostro,Intel,Core i3,10th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,575.77,752.15,23.45%,0,0,0
DELL,Inspiron,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,636.99,742.24,14.18%,0,0,0
DELL,Vostro,Intel,Core i3,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,519.87,595.53,12.70%,3.9,170,11
DELL,Missing,Intel,Core i3,10th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,603.07,768.31,21.51%,2.9,95,5
DELL,Missing,Intel,Core i5,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,Missing,1,No,No,885.17,903.50,2.03%,1.6,23,4
DELL,XPS,Intel,Core i5,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,ThinNlight,Missing,1,No,No,1819.87,2024.36,10.10%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,727.87,930.51,21.78%,3.3,3,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,935.87,1224.61,23.58%,4.7,7,1
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,934.57,1203.14,22.32%,4.3,3,0
DELL,Inspiron,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,883.87,1168.04,24.33%,4.4,93,9
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,834.47,1110.08,24.83%,0,0,0
DELL,Missing,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,911.17,1162.14,21.60%,4,5,1
DELL,G15,Intel,Core i5,10th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,1039.87,1340.33,22.42%,0,0,0
DELL,Vostro,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,903.37,1203.18,24.92%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,1162.07,1421.59,18.26%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,1166.13,0.00,0.00%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,Yes,Yes,1039.87,1273.30,18.33%,4.6,23,2
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,796.77,959.06,16.92%,3,4,1
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,903.37,906.57,0.35%,4.2,72,7
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,721.37,1049.24,31.25%,4.1,337,27
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,779.87,989.86,21.21%,3.8,31,7
DELL,XPS,Intel,Core i5,10th,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,1454.57,2007.80,27.55%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,No,857.87,1144.48,25.04%,4.3,10,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,924.17,1168.04,20.88%,4.1,44,6
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,Missing,1,No,Yes,864.37,1133.18,23.72%,4.1,199,17
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,968.50,1026.87,5.68%,4.4,45,5
DELL,XPS,Intel,Core i5,11th,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1494.87,1504.48,0.64%,0,0,0
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,Missing,0,No,No,805.87,895.17,9.98%,4.1,35,4
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1013.87,1276.60,20.58%,4.5,31,5
DELL,DELL,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,857.87,985.40,12.94%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,1,No,Yes,1156.87,1177.87,1.78%,3.8,19,2
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,920.39,1164.33,20.95%,4.7,98,6
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,Missing,3,No,No,935.87,1118.00,16.29%,0,0,0
DELL,Inpiron,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,1039.87,1528.63,31.97%,0,0,0
DELL,GAMING,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,991.90,1039.99,4.62%,4.2,6,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,947.70,973.70,2.67%,3.9,24,4
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,961.87,1203.80,20.10%,4.5,195,17
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,2,Casual,16,0,No,No,955.75,1149.20,16.83%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,1,Yes,Yes,1078.87,1229.80,12.27%,4.5,21,2
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,Yes,Yes,1039.87,1151.80,9.72%,4.8,5,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,0,No,No,926.77,1236.77,25.07%,0,0,0
DELL,Inspiron,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,1033.50,1292.63,20.05%,4.3,10,1
DELL,Inspiron,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,1078.87,1401.22,23.00%,3.7,15,3
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,Missing,1,No,Yes,922.74,989.22,6.72%,4.4,138,23
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,0,Yes,No,1078.87,1233.57,12.54%,4.4,16,3
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1025.70,1103.70,7.07%,3.6,16,1
DELL,Inspiron,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,912.47,1180.18,22.68%,3.5,6,3
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,Yes,No,1034.67,1379.07,24.97%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,0,No,No,964.47,1084.42,11.06%,4.5,21,3
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,636.87,913.72,30.30%,3.6,470,46
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,755.17,779.87,3.17%,0,0,0
DELL,Missing,Intel,Core i5,11th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,766.87,895.70,14.38%,0,0,0
